precipitation,temperature,PET,spi_p3,spi_p6,spi_p12,spi_p24,spei_p3,spei_p6,spei_p12,spei_p24,pdsi,phdi,pmdi,scpdsi,zindex
38.240234,10.110352,15.043907,0.75691044,1.5109917,0.7865096,1.1779222,0.7627921,1.6122519,0.82261974,1.2873139,-0.57492965,3.5719142,2.8661296,-0.5705966,-1.7117897
92.16992,10.780273,17.191805,1.171981,1.381014,0.9851082,1.2862543,1.3000503,1.4354446,1.0167466,1.4710029,-0.298856,3.4744642,3.0272374,-0.24136809,0.8113711
50.160156,8.410156,10.346317,0.41674674,1.2731107,1.1708972,1.314149,0.47424856,1.291694,1.2689633,1.506025,-0.2898072,3.0950248,2.573847,-0.23807673,-0.064708695
63.030273,7.6796875,8.5006,0.7322679,0.85070175,1.1318167,1.0960622,0.76049805,0.8801794,1.1993425,1.1803577,-0.19363175,2.8589563,2.3813312,-0.13083564,0.24815758
37.48047,11.099609,21.559763,0.04149974,0.8733878,1.2757382,1.0086405,0.3625476,1.0721532,1.369743,1.0437546,-0.2603193,2.4785051,1.8625708,-0.20333827,-0.2579361
41.90039,20.070312,79.57263,-0.43407643,-0.041349877,1.1258746,0.9863599,-0.1394037,0.17380892,1.154432,0.9563391,-0.7439267,1.7166458,0.53221136,-0.6889678,-1.5197201
16.330078,22.44043,110.65193,-1.5986712,-0.5760282,0.82072836,0.75469023,-1.0098926,-0.25289497,0.92578906,0.745466,-1.5336361,0.6800267,-1.3485926,-1.4778086,-2.5794137
62.29004,27.90039,174.96284,-1.6112381,-1.0610386,0.3543838,0.44774404,-1.2549697,-0.7056957,0.39731282,0.44522128,-1.7848401,-1.7316791,-1.7316791,-1.7316791,-1.2182543
55.5,28.55957,187.17477,-1.1709224,-1.1227257,0.3109883,0.5360185,-0.87776554,-0.725708,0.33418325,0.5261779,-1.554161,-1.4948977,-1.335014,-1.4948977,0.1752553
61.98047,28.110352,171.74512,0.03557424,-1.1715012,0.0072802054,0.6092571,-0.09768733,-0.75328517,0.027574982,0.6429844,-1.2899425,-1.2110428,-0.7879136,-1.2110428,0.38964167
25.620117,25.25,122.90979,-0.3848716,-1.5140511,-0.17188773,0.14108908,-0.3378469,-1.1168253,-0.09634472,0.20417468,-1.7879902,-1.7124621,-1.7124621,-1.7124621,-1.8784703
179.49023,21.15039,80.30773,0.52310634,-0.38488194,-0.3342888,0.28051466,0.40809482,-0.45128012,-0.28708908,0.27694657,1.9122342,2.384889,2.384889,2.384889,7.1546664
51.820312,14.8203125,33.91385,0.32181236,0.16127641,-0.28579527,0.34152704,0.118219055,-0.07904538,-0.28635204,0.3330778,1.116525,1.5450089,0.70426863,1.5450089,-1.782709
110.01953,7.4404297,7.800723,1.1646494,0.7311104,-0.1866909,0.56365913,1.1398859,0.61825126,-0.18701518,0.5650412,1.4621239,1.9603224,1.8068556,1.9603224,1.7233483
70.0,6.5703125,6.1144953,0.848689,0.8138226,-0.09238092,0.7883644,0.9453424,0.76408744,-0.114880025,0.83021,1.536378,2.0388398,2.0388398,2.0388398,0.84129214
104.59961,11.629883,19.843485,1.4279107,0.9711696,0.10284936,0.88633144,1.50506,0.9030524,0.056829758,0.93757796,1.7755641,2.3245075,2.3245075,2.3245075,1.4870044
10.969727,16.200195,48.121643,0.4489563,1.0456448,-0.02960374,0.9137532,0.3753274,0.960855,-0.12671876,0.9126427,-0.5882628,1.5012541,0.66748923,-0.5838292,-1.7514876
7.9902344,18.839844,69.37783,-0.724674,0.20825504,-0.20719433,0.6504464,-0.6900607,0.17006914,-0.2773628,0.60461444,-1.0217675,0.85625297,-0.62716454,-1.0140667,-1.4711158
23.330078,23.94043,126.81522,-2.8582973,-0.3547064,-0.1428464,0.47999302,-1.9675498,-0.28404224,-0.30644175,0.46321726,-1.8445472,-1.8306453,-1.8306453,-1.8306453,-2.7630823
175.25977,26.009766,150.6331,-0.4786971,-0.12342839,0.36379352,0.479798,-0.31278956,-0.06209069,0.26755172,0.5022016,1.2212535,1.5231156,1.5231156,1.5231156,4.569347
150.12012,26.95996,165.73314,1.0119673,0.3785042,0.706971,0.7169021,1.0015839,0.4229157,0.6732068,0.7447103,1.8830123,2.348444,2.348444,2.348444,2.946628
9.3203125,27.120117,159.44893,1.3799689,-0.2651062,0.5196546,0.34594,1.5777631,0.058640357,0.5151009,0.41272837,1.4277197,1.8471817,1.4415245,1.8471817,-0.778118
92.34961,24.929688,119.922615,0.8904489,0.15481529,0.77587444,0.43184918,1.1468986,0.38201606,0.8090897,0.5347187,1.510753,1.9438823,1.8478847,1.9438823,0.86088127
81.740234,19.669922,68.984825,-0.2562512,0.48679817,0.39725915,0.007682912,-0.057552624,0.6259687,0.46811166,0.12418324,1.8081626,2.3086536,2.3086536,2.3086536,1.6949732
54.20996,12.1796875,22.36927,0.0709024,0.90422034,0.41368723,0.052012056,0.09430788,1.1636634,0.5625222,0.14717972,-0.4502632,1.6239926,0.96897095,-0.4468697,-1.3406091
34.70996,9.660156,13.608609,-0.12071123,0.34944826,0.08042684,-0.12912446,-0.10115736,0.5690019,0.20159726,-0.015372075,-0.6902303,1.1725352,0.11051785,-0.68502825,-0.8525584
22.370117,6.080078,5.1833787,-0.3234197,-0.46433684,-0.13285784,-0.21455139,-0.27502063,-0.21529801,-0.0043021226,-0.063309796,-0.88263154,0.790255,-0.5864832,-0.8759794,-0.78452724
28.070312,14.650391,32.452545,-0.8018276,-0.35602072,-0.5054312,-0.33023253,-0.8235951,-0.34398347,-0.31754002,-0.20588608,-1.3070033,-1.2971528,-1.2971528,-1.2971528,-1.5341977
23.969727,12.799805,29.131107,-1.1531447,-0.7318059,-0.4606559,-0.39284745,-0.9029254,-0.57523775,-0.15779331,-0.24876522,-1.2381313,-1.2287998,-1.2287998,-1.2287998,-0.19576155
103.25,19.110352,71.51733,-0.2503722,-0.51920414,0.0071805273,-0.17114547,-0.2612015,-0.38087133,0.19042088,-0.029635878,0.6500925,0.81077844,0.81077844,0.81077844,2.4323354
63.259766,24.179688,129.5306,-0.28868762,-0.80698395,0.20479114,-0.0068478216,-0.2578067,-0.6859448,0.33743614,0.06701696,-1.02145,-1.0137517,-1.0137517,-1.0137517,-3.0412552
131.41016,26.34961,154.85724,0.40827784,-0.26205617,0.015200006,0.22754787,0.32973033,-0.18725412,0.14940947,0.32111752,0.62448764,0.77884483,0.77884483,0.77884483,2.3365345
12.549805,29.19043,196.3161,-0.26056,-0.39582005,-0.593231,0.08646953,-0.33742484,-0.39035597,-0.4226429,0.13180909,-0.29609913,-0.2938675,0.4047563,-0.2938675,-0.8816025
18.669922,30.049805,198.39668,-0.1558547,-0.4617575,-0.5658277,-0.04770074,-0.3888794,-0.46277657,-0.581347,-0.06257983,-0.53813964,-0.53408384,-0.53408384,-0.53408384,-0.8114541
76.799805,25.860352,129.66211,-0.93763703,-0.23750651,-0.67700964,0.09595622,-1.1425447,-0.45229664,-0.71347207,0.02666284,-0.52268445,-0.5187451,-0.5187451,-0.5187451,-0.11901575
76.94043,22.120117,88.58808,-0.37556064,-0.5462984,-0.72327054,-0.24853826,-0.7792559,-0.84696966,-0.83954966,-0.29303303,-0.33620387,-0.2998841,-0.2998841,-0.2998841,0.49629083
44.179688,14.080078,30.465296,-0.219583,-0.35873702,-0.8088843,-0.29175314,-0.5080504,-0.6698364,-0.9168685,-0.3192709,-0.0884997,-0.0032542336,0.44903177,-0.0032542336,0.7972255
60.759766,9.540039,13.250637,-0.014756717,-0.61472106,-0.63997215,-0.43977445,-0.24793059,-0.9079118,-0.80461663,-0.45697537,-0.121099524,-0.044319943,0.3613806,-0.044319943,-0.12420268
3.2998047,5.5595703,4.28357,-0.36254096,-0.5721364,-0.7606173,-0.68975455,-0.39051536,-0.7712105,-0.90493214,-0.63349056,-0.5634595,-0.49116024,-0.49116024,-0.49116024,-1.3542159
43.660156,9.839844,13.898662,-0.4334641,-0.4116644,-0.6693277,-0.9060511,-0.26176912,-0.49753723,-0.7450434,-0.75848395,-0.57879263,-0.51338726,-0.51338726,-0.51338726,-0.21844952
10.730469,16.759766,51.73209,-1.526218,-0.778066,-0.76777077,-0.93207365,-1.2137977,-0.82122475,-0.87937135,-0.7614487,-1.1407082,-1.0773553,-1.0773553,-1.0773553,-1.8505408
63.339844,22.120117,97.6644,-0.8206787,-0.90790355,-1.0500557,-0.7215752,-1.0906075,-0.9519489,-1.1848291,-0.67246777,-1.0779246,-1.0206847,-1.0206847,-1.0206847,-0.16289096
50.55957,24.29004,130.79327,-1.1278657,-1.2361418,-1.0300297,-0.6208126,-1.4328635,-1.2831191,-1.1881897,-0.5969198,-1.5686506,-1.5127711,-1.5127711,-1.5127711,-1.791651
47.320312,28.009766,176.38605,-1.02279,-1.5582455,-1.4385816,-1.0571506,-1.2446549,-1.5677361,-1.5170923,-0.97862077,-2.0198462,-1.9651042,-1.9651042,-1.9651042,-1.8244455
6.669922,29.629883,202.66629,-1.6407644,-1.6663778,-1.3937582,-1.5503386,-1.467045,-1.7024279,-1.4564735,-1.3528581,-2.1649883,-2.1132228,-2.1132228,-2.1132228,-1.0515728
13.629883,29.830078,195.31879,-1.6018755,-2.1086392,-1.4604951,-1.5348172,-1.556902,-2.2481112,-1.4506795,-1.4159582,-2.2455788,-2.196857,-2.196857,-2.196857,-0.9038888
59.429688,26.049805,131.69424,-1.4840441,-1.7591865,-1.6248678,-1.7472671,-1.4934877,-1.8055487,-1.5757978,-1.5670794,-2.2880123,-2.242246,-2.242246,-2.242246,-0.8149954
33.76953,22.34961,90.557655,-1.2255446,-2.095751,-1.9550979,-1.9324974,-1.4764172,-1.9125453,-1.7634883,-1.7156085,-2.6501586,-2.6046007,-2.6046007,-2.6046007,-1.7799181
84.79004,15.150391,35.611843,-0.42697814,-1.3094418,-1.7516961,-1.870369,-0.7779324,-1.498485,-1.7317657,-1.7161196,-1.7086283,-1.5025111,-0.37804785,-1.5025111,2.501447
44.950195,5.8496094,4.673848,-0.19072258,-1.0258571,-1.7837491,-1.7488137,-0.40614235,-1.2302209,-1.7015448,-1.6394976,-1.6497688,-1.4639989,-0.4745099,-1.4639989,-0.34873924
89.740234,8.94043,11.785801,0.75076467,-0.23402278,-1.2980666,-1.5449388,0.77848566,-0.5133917,-1.4546856,-1.5610895,-1.10206,-0.8420464,0.7011352,-0.8420464,1.413482
34.13965,7.9296875,9.101016,0.35154003,-0.12834379,-1.3417772,-1.5012703,0.49668837,-0.26949483,-1.4897599,-1.5151258,-1.2291317,-0.99408627,0.22235917,-0.99408627,-0.716312
79.23047,14.950195,40.662834,0.63473636,0.14702569,-0.97920334,-1.3104906,0.6768699,0.06835053,-1.2161301,-1.4323287,-0.9187411,-0.66247725,0.73969835,-0.66247725,0.68765444
40.51953,20.660156,84.63772,-0.26983383,0.34013325,-1.1773151,-1.5746512,-0.29257804,0.28528258,-1.2844052,-1.6197635,-1.3935975,-1.1594367,-0.3454556,-1.1594367,-1.6955837
48.200195,24.049805,128.24619,-0.5493627,-0.27328432,-1.0900627,-1.6430296,-0.700235,-0.22184451,-1.2315375,-1.6681067,-1.8589056,-1.6442747,-1.2374768,-1.6442747,-1.81278
67.259766,26.69043,159.19308,-1.0922182,-0.35746297,-0.91270673,-1.8301282,-0.97979087,-0.33117986,-1.0445083,-1.7713567,-1.9032484,-1.7089472,-1.4839836,-1.7089472,-0.70209855
10.259766,29.230469,196.66689,-1.2962396,-1.0941962,-0.8435165,-1.755509,-1.0479696,-0.93630284,-0.90678287,-1.6531262,-2.0213263,-1.8446708,-1.8446708,-1.8446708,-0.9352353
56.25,29.59961,191.71187,-0.5117952,-0.9178246,-0.6534264,-1.6061935,-0.635474,-0.95643395,-0.78767365,-1.5460737,-1.792853,-1.6293812,-1.5214908,0.025288535,0.075865604
148.70996,25.610352,126.676994,0.51153404,-0.51662266,-0.25892505,-1.3951763,0.062123686,-0.70379835,-0.5018718,-1.4398239,-0.72211295,1.1277751,1.1277751,1.1277751,3.3152738
60.280273,18.410156,59.75484,0.5077799,-0.46080124,-0.14503084,-1.450382,0.36855358,-0.58969533,-0.3200746,-1.4191873,-3.5946414,-2.924696,-2.924696,-2.924696,-8.774088
105.53027,15.75,38.607437,0.7753395,0.23494983,-0.05877505,-1.2600187,0.7010322,-0.02127608,-0.22880878,-1.3356482,-3.1990242,-2.5918126,-2.4909496,-2.5918126,0.09491917
23.44043,10.280273,15.533435,0.052472707,0.23186566,-0.14994149,-1.3468024,-0.015020693,-0.019709503,-0.36193916,-1.3918487,-3.2764308,-2.7286954,-2.7286954,-2.7286954,-1.2115182
82.08984,11.280273,19.339905,0.68198574,0.6917907,-0.18602473,-1.0912298,0.46994323,0.47986373,-0.45197943,-1.2916231,0.22730999,-2.1641445,-1.7450343,0.2834951,0.8504853
139.94043,8.799805,10.9550085,1.1024276,1.0607994,0.30239668,-0.71358716,1.0503708,1.0020554,0.012884687,-1.0548115,1.0505662,-0.88529396,0.8954447,1.3102388,3.1678314
35.65039,11.230469,22.046238,1.1531739,0.6239028,0.10038566,-0.6420626,1.2530675,0.68724996,-0.055951856,-0.9146543,0.8325845,-0.9030547,0.6652512,1.0663382,-0.32683814
111.29004,21.120117,88.497856,1.215542,1.1558928,0.4424311,-0.46409452,1.2478241,1.0635642,0.18503405,-0.7471476,1.0084555,1.2828001,1.2828001,1.2828001,0.9788839
201.45996,22.839844,114.716805,1.1243957,1.445398,1.0543882,0.07010293,1.1318401,1.3824029,0.90665185,-0.26740766,1.8756083,2.3617072,2.3617072,2.3617072,3.633107
55.160156,26.700195,159.27989,0.9713341,1.2401109,0.96374905,0.10101237,0.78111815,1.1654464,0.81254274,-0.1863797,1.1315248,1.5717075,0.79060715,1.5717075,-1.6402317
56.030273,28.389648,185.02005,0.7260653,1.1388882,1.076935,0.2517439,0.63239205,1.0818436,0.9335586,-0.030423388,1.0701126,1.4785843,0.749569,1.4785843,0.20628802
26.370117,28.05957,171.4471,-0.4622164,0.5393942,0.99381703,0.29435435,-0.31017745,0.56644106,0.9269037,0.061767247,0.8002893,1.1678914,0.21337181,1.1678914,-0.47519633
111.78027,25.929688,130.40388,0.2739961,0.85070735,0.8657141,0.44660604,0.13537914,0.65085196,0.7932189,0.18726651,1.111518,1.5385592,1.140166,1.5385592,1.4728822
86.40039,18.34961,59.49285,0.1512733,0.5175917,0.9850058,0.5924085,0.17697532,0.4861484,0.95195085,0.42648152,1.6433861,2.1862042,2.1862042,2.1862042,2.4183495
67.990234,17.070312,45.918804,0.39880186,-0.05572391,0.8620471,0.54992634,0.20863333,-0.15700535,0.7792306,0.34724042,-0.51964,1.4453015,0.68597287,1.4453015,-1.5471709
103.66016,11.799805,20.841646,0.6089527,0.5371316,1.1373259,0.70818514,0.46432224,0.36815542,1.0830169,0.46746638,-0.1730512,1.6619396,1.3388159,1.6619396,1.0965124
39.65039,6.3896484,5.7618585,0.68397266,0.4638377,1.0255239,0.6101761,0.48256984,0.35179308,1.0215592,0.3709649,-0.2437438,1.4029101,0.9094947,1.4029101,-0.2635493
74.049805,8.660156,10.587944,0.84757173,0.6755325,0.75706226,0.73204195,0.86618257,0.57479995,0.70690817,0.5188417,-0.056217253,1.4609776,1.1608735,1.4609776,0.6077016
15.910156,14.509766,38.051895,-0.23601921,0.27816394,0.6829538,0.5368772,-0.0220347,0.26482132,0.5750754,0.33922112,-0.5015528,0.8627709,-0.055865712,0.8627709,-1.3431778
120.04004,19.820312,77.29686,0.43226984,0.67249346,0.7586572,0.79968333,0.42525497,0.53068787,0.6704725,0.6224104,0.8067276,1.7800353,1.7800353,1.7800353,3.0183892
73.57031,22.549805,111.63546,-0.08425774,0.4049041,0.16865396,0.8824091,-0.052673247,0.4676705,0.10348606,0.75891256,-0.71138006,0.890673,-0.21002711,-0.7060186,-2.1180558
27.259766,25.95996,150.01926,-0.32448092,-0.42078474,0.050018866,0.7317548,-0.13241187,-0.14360844,0.04776,0.63906336,-1.3282222,-1.3182118,-1.3182118,-1.3182118,-2.0547392
23.889648,28.780273,190.48595,-1.3115468,-0.6164811,-0.08367054,0.74094546,-0.78213537,-0.34285584,-0.053905636,0.64045054,-1.3901767,-1.3796992,-1.3796992,-1.3796992,-0.59178996
84.05957,27.429688,163.3516,-0.49285772,-0.532893,0.15672365,0.82582396,-0.22530323,-0.20428117,0.13048895,0.8132165,0.28541797,-0.88162434,-0.20046104,0.35596588,1.0678977
127.91992,24.589844,116.46655,0.73023343,0.14307708,0.2113621,0.77096254,0.7299751,0.2711549,0.23397301,0.80332154,0.95937437,1.1965069,1.1965069,1.1965069,2.631616
9.669922,19.0,64.0755,0.12426271,-0.8077661,-0.12958634,0.6024346,0.294416,-0.46880165,-0.09676662,0.60950387,-3.8280578,-3.7992067,-3.7992067,-3.7992067,-11.39762
1.4296875,16.480469,42.60437,-0.8839021,-1.0479841,-0.46859884,0.28394052,-0.8180319,-0.75468284,-0.3221571,0.2736587,-3.8805032,-3.8512568,-3.8512568,-3.8512568,-1.3301057
14.1796875,9.639648,13.547133,-2.542064,-0.86211514,-0.90390885,0.25000632,-1.7847556,-0.6716884,-0.6388125,0.24119423,-3.4811573,-3.4549208,-3.396855,-3.4549208,-0.0010299814
4.8398438,9.860352,14.520336,-2.2299507,-0.8883198,-1.1314024,0.025099685,-1.8228868,-0.6973341,-0.8342668,0.050579734,-3.2967675,-3.2719207,-3.2719207,-3.2719207,-0.51856995
22.59961,10.160156,14.880329,-1.7807564,-1.4776362,-1.4251033,-0.37457582,-1.3628222,-1.1935011,-1.0146576,-0.27541187,-2.8859577,-2.8460608,-2.678696,-2.8460608,0.2665562
26.769531,18.769531,65.84888,-1.613526,-2.6972811,-1.402643,-0.4215866,-1.7312062,-2.170809,-1.0899758,-0.40780476,-3.1641414,-3.124017,-3.124017,-3.124017,-1.7133018
74.58984,23.44043,110.503914,-0.71821123,-1.8679698,-1.7931963,-0.5536296,-1.3775368,-1.9818943,-1.4278619,-0.554708,-2.8627403,-2.826564,-2.7950363,-2.826564,-0.07296212
138.07031,22.80957,114.3931,0.21299885,-0.75660545,-1.2484428,-0.7932318,-0.36727318,-1.0581206,-1.1459438,-0.71837103,-1.8404723,-1.6282264,-0.41915616,-1.6282264,2.7216046
2.7402344,27.80957,173.71103,-0.3826852,-1.0750546,-1.3095338,-0.94426477,-0.68025166,-1.3276441,-1.2695173,-0.865677,-2.9800658,-2.7796638,-2.7796638,-2.7796638,-3.957434
19.969727,28.660156,188.7962,-0.8063931,-1.0471288,-1.259548,-1.0301737,-0.68709797,-1.2305743,-1.1710482,-0.92933136,-2.8981605,-2.7167037,-2.7167037,-2.7167037,-0.6700359
55.83008,27.259766,161.20323,-1.3807124,-0.76823807,-1.4562682,-0.9232142,-0.9338442,-0.93586344,-1.2730142,-0.837645,-2.5193512,-2.336737,-2.1478307,0.100146376,0.30043912
173.21973,22.990234,100.91716,0.8630524,0.19811782,-1.2488645,-0.75250506,1.0600684,0.07950799,-1.1285038,-0.67162895,-0.8682044,1.8254658,1.8254658,1.8254658,5.2069035
116.0,19.160156,65.231674,1.1142117,0.3242836,-0.70241994,-0.6457329,1.318138,0.39676145,-0.80573547,-0.6241123,-2.8818383,-2.087209,-2.087209,-2.087209,-6.2616267
78.80957,14.009766,30.14209,1.1503545,0.22409159,-0.33580044,-0.6359149,1.3503433,0.27489635,-0.46429104,-0.57785904,-2.8071752,-2.0927181,-2.0927181,-2.0927181,-0.6614754
46.679688,8.910156,11.456095,0.48495117,0.76677066,-0.1658456,-0.80553174,0.48762524,0.92982465,-0.3330093,-0.6843839,-2.6754282,-2.0333738,-2.0333738,-2.0333738,-0.46861705
209.63965,7.9804688,9.25258,1.5599419,1.6818022,0.74273366,-0.21697585,1.8893335,1.9225954,0.528835,-0.24985683,1.6525043,2.0609605,2.0609605,2.0609605,6.182882
47.820312,7.7802734,8.73956,1.5796332,1.5687741,0.84030277,-0.30210942,1.7039068,1.8144943,0.6831468,-0.29109702,1.3877424,1.7548403,1.5576721,1.7548403,-0.28152424
96.700195,13.219727,31.288044,1.919253,1.3761774,1.1314476,-0.033157755,2.0290306,1.5221196,1.1225487,-0.019396411,1.6898432,2.1291318,2.1291318,2.1291318,1.6651204
72.04004,19.15039,72.00326,0.50580245,1.466755,1.1835158,-0.19589594,0.6400154,1.6145028,1.3923733,-0.12696527,1.436124,1.8307663,1.6559281,1.8307663,-0.23719484
165.69043,22.669922,113.07674,1.019084,1.6907803,1.2195232,0.12439901,1.0919801,1.743594,1.480398,0.15344703,1.7961565,2.2757037,2.2757037,2.2757037,1.9005187
121.59961,25.780273,147.85027,0.9063041,1.6656448,1.5767083,0.42927182,0.92350566,1.6992772,2.0055394,0.42713967,1.9992294,2.5253057,2.5253057,2.5253057,1.451999
47.08008,26.90039,164.76682,0.9006874,0.86227626,1.5850618,0.4818991,1.0235378,1.0528977,1.8531199,0.51597476,1.8210402,2.2997851,2.279703,2.2997851,0.10375756
22.070312,28.009766,170.43849,0.15182698,0.7993868,1.5105178,0.29883957,0.42353374,1.0008101,1.9076322,0.31717753,1.4440386,1.8749005,1.5436728,1.8749005,-0.5640203
174.98047,23.469727,105.180885,0.81422275,1.1046376,1.5393388,0.43473044,1.117158,1.3213611,2.025683,0.4812724,2.6763377,3.404177,3.404177,3.404177,5.167174
29.269531,21.219727,80.86966,0.16763274,0.65750635,1.2707866,0.48094612,0.23075157,0.85132164,1.6718292,0.47655213,-3.7146661,-3.6866698,-3.6866698,-3.6866698,-11.060009
79.62988,12.799805,24.817833,0.54155856,0.39781696,1.3092712,0.72930396,0.56617564,0.5936376,1.6789259,0.8130005,0.7148345,-2.4154198,-1.3061835,0.89152306,2.6745691
43.36035,9.879883,14.27285,-0.30522358,0.17789117,1.2539611,0.7916559,-0.40962693,0.34959504,1.6277611,0.88462573,-0.21162802,-2.3766646,-1.4878539,0.58966315,-0.6300991
11.450195,11.330078,19.522278,-0.048164897,0.00041449416,0.5199923,0.87531394,-0.20925239,0.02608311,0.71726197,0.9737995,-0.70127994,-2.639463,-2.2823596,0.021332901,-1.5227848
76.799805,10.459961,15.831414,-0.09763167,0.2975117,0.6388918,1.0335445,-0.19183905,0.26335824,0.8159758,1.1628256,0.62821466,-1.5841053,-0.32360524,0.80262864,2.3504791
80.04004,11.44043,22.93364,0.2542524,-0.15877104,0.57342905,1.2051834,0.35981518,-0.12862372,0.78943914,1.484201,0.90687275,-0.99270755,0.69215715,1.1481928,1.2847046
148.83984,19.549805,75.06665,1.3857317,0.79618335,0.94355214,1.4391845,1.4993414,0.83120376,1.1747324,1.8536695,1.6451031,2.0671265,2.0671265,2.0671265,3.1115928
115.700195,22.070312,106.63891,1.095871,0.7362985,0.68802774,1.3783536,1.2624049,0.82245415,0.9257989,1.7596945,1.3762972,1.7556012,1.5521197,1.7556012,-0.29583406
57.69043,26.54004,157.25131,0.6128229,0.5029516,0.4062599,1.4804797,0.627251,0.5960605,0.5793026,1.9258865,0.73041874,1.0744537,0.12423537,1.0744537,-1.5009614
43.83008,29.34961,198.6039,-0.15420797,0.695432,0.3767627,1.4800785,-0.11329133,0.7133982,0.4117867,1.9417237,0.5910593,0.9001421,-0.14249647,0.9001421,-0.19092882
113.75,28.700195,179.89412,0.39622188,1.0188191,0.7360496,1.6388363,0.19005837,0.967931,0.6946219,2.1584735,1.0017735,1.3955863,1.0536485,1.3955863,1.7644765
68.76953,25.070312,121.36841,0.6310393,0.7651392,0.3147471,1.3891578,0.33159244,0.6336892,0.22449017,1.839955,0.82143354,1.1752652,0.6861305,1.1752652,-0.22972721
136.12012,19.299805,66.24876,0.92470586,0.50948447,0.7565319,1.417989,0.85279846,0.42177206,0.74214065,1.9300746,2.1131032,2.7706702,2.7706702,2.7706702,5.1493716
47.820312,13.299805,26.980831,0.28603458,0.35727853,0.6438095,1.3663064,0.27456862,0.22265773,0.6260435,1.8965485,1.3178419,1.9120327,1.1318054,1.9120327,-1.7197751
59.129883,10.969727,17.841883,0.4970257,0.6417689,0.6878434,1.3523271,0.46596476,0.48527387,0.6529027,1.8550706,1.0870554,1.6207609,0.6899299,1.6207609,-0.2829973
29.980469,6.5302734,6.035384,-0.020537024,0.57662445,0.798151,0.91669554,-0.09241341,0.54981905,0.83716565,1.2318145,0.7831178,1.2632985,0.092217244,1.2632985,-0.5715723
111.62012,11.410156,19.053276,0.68661004,0.51298624,0.9323031,1.1021522,0.6456386,0.4936444,0.9668561,1.4109308,1.1803014,1.7291343,1.2240545,1.7291343,1.7878667
80.509766,12.400391,27.228561,0.82448024,0.724229,0.94709146,1.0662274,0.9413752,0.8037168,0.94835144,1.3303368,1.370348,1.939675,1.7813445,1.939675,1.1659244
36.73047,19.889648,77.874084,0.6398066,0.28503922,0.50155294,0.97105587,0.6418252,0.31196967,0.47404787,1.1788383,0.6698757,1.1847775,0.2549498,1.1847775,-1.6653329
192.63965,21.339844,99.25995,0.8268813,0.9544839,0.8017674,1.0576422,0.99264824,1.0584557,0.82672,1.3005666,2.204282,3.0624688,3.0624688,3.0624688,5.99917
11.360352,25.769531,147.68446,-0.1209965,0.33585638,0.58889925,0.69042933,0.13351399,0.5573995,0.63984054,0.9120403,-1.0376389,1.7172159,0.39712092,-1.0298185,-3.0894556
3.959961,27.980469,179.385,-0.2525708,0.14296953,0.41063544,0.5356085,0.0954806,0.39366838,0.5201529,0.67984444,-1.2581458,1.2154263,-0.47529286,-1.2486635,-0.97474873
11.5,28.639648,179.08655,-2.7934341,-0.6021619,-0.0044381106,0.5085441,-1.2729412,-0.12794644,0.12198499,0.6257367,-1.414359,0.8065892,-1.1263674,-1.4036994,-0.85094476
122.82031,25.25,123.229195,-0.45484835,-0.4523714,0.21047989,0.34189266,-0.38623568,-0.1718978,0.31155974,0.41211683,0.5873916,1.4560901,0.36637142,-0.5265388,2.1977386
53.70996,18.490234,60.468414,-0.20758942,-0.42338058,-0.15684791,0.40489626,-0.14166711,-0.1493921,0.0003643112,0.53931904,0.6264842,1.4303238,0.4707615,-0.3480943,0.372633
0.030273438,13.0703125,25.998629,-0.4424418,-1.7374115,-0.40365082,0.1523461,-0.34768328,-1.0889022,-0.15861315,0.2908951,-0.2936975,0.9915165,-0.21557961,-0.6037246,-0.874452
7.6796875,13.8203125,29.185974,-1.5683781,-1.4623258,-0.6383905,0.03933622,-1.302645,-1.10449,-0.41140515,0.12891309,-0.4542551,0.7000199,-0.60911155,-0.7309114,-0.5681111
0.19042969,12.009766,22.102173,-3.012506,-1.3169082,-0.8170059,0.021783661,-2.1046026,-1.1671613,-0.61885023,0.114198275,-0.63876945,-0.88518685,-0.88518685,-0.88518685,-0.6886781
34.950195,11.860352,20.690659,-1.7453729,-1.1034201,-1.2403268,-0.11611306,-1.855752,-1.0444837,-0.8795498,0.0016860013,-0.42544666,-0.61001754,-0.61001754,-0.61001754,0.5519851
14.25,15.790039,45.5631,-1.7413917,-2.1790006,-1.6994079,-0.35834104,-1.6906419,-1.8073125,-1.221695,-0.23824966,-0.9140277,-1.0755752,-1.0755752,-1.0755752,-1.5851684
56.759766,19.169922,71.99312,-1.0250907,-2.3295095,-1.6619829,-0.69444215,-0.9205957,-1.8543773,-1.153156,-0.47297007,-0.740866,-0.86624324,-0.5578949,-0.86624324,0.29564324
60.259766,23.530273,122.23125,-1.030944,-1.9129275,-2.4492993,-0.9079997,-0.9318436,-1.8185759,-1.660903,-0.6591146,-1.0541389,-1.163666,-1.163666,-1.163666,-1.1599376
48.070312,27.620117,171.19951,-0.97251654,-1.604065,-2.0442176,-0.8957915,-0.83407944,-1.4404129,-1.5680335,-0.6947905,-1.5127616,-1.6067326,-1.6067326,-1.6067326,-1.6887726
